PATERNITY;FIRST_LAST_NAME;PASSENGER_SEX;PASSENGER_BIRTH_DATE;PASSENGER_DOCUMENT;BOOKING_CODE;TICKET_NUMBER;BAGGAGE;DEPARTURE_DATE;DEPARTURE_TIME;FLIGHT_NUMBER;CODE_SHARE;FLIGHT_TO;AGE;FLIGHTS_QUANTITY
VSEVOLODOVNA;IULIANA TROFIMOVA;Female;13.01.1999;847 586 172;VIGKGT;9300000000000000;Delayed;02.06.2017;17:30;SU5629;Own;KHABAROVSK;18;7
A;ODISSEI MOSKVIN;Male;17.07.1999;2 593 496 916;PDEJVE;None;Transit;20.03.2017;9:00;SU4599;Operated;NOGLIKI;17;7
V;IULIANA TROFIMOVA;Female;13.01.1999;847 586 172;JPLLUU;None;Transit;05.06.2017;14:00;SU5628;Own;YUZHNO;18;7
VSEVOLODOVNA;IULIANA TROFIMOVA;Female;13.01.1999;847 586 172;NULL;None;Registered;15.04.2017;9:50;SU5620;Own;YUZHNO;18;7
VSEVOLODOVNA;IULIANA TROFIMOVA;Female;13.01.1999;847 586 172;NULL;1950000000000000;Registered;02.01.2017;12:10;SU4606;Operated;KHABAROVSK;17;7
NIKOLAEVICH;ILIA RAKOV;Male;18.10.1977;8 896 557 707;WZDNGI;6330000000000000;Delayed;03.04.2017;3:50;SU1009;Own;MOSCOW;39;7
N;ILIA RAKOV;Male;18.10.1977;8 896 557 707;NULL;3900000000000000;Delayed;08.03.2017;7:30;SU1407;Own;MOSCOW;39;7
NIKOLAEVICH;ILIA RAKOV;Male;18.10.1977;8 896 557 707;NULL;None;Transit;11.06.2017;16:00;SU1157;Own;MOSCOW;39;7
A;ODISSEI MOSKVIN;Male;17.07.1999;2 593 496 916;FBGYKW;None;Delayed;29.06.2017;19:45;SU5622;Own;YUZHNO;17;7
A;ODISSEI MOSKVIN;Male;17.07.1999;2 593 496 916;QLIUZV;5830000000000000;NULL;18.02.2017;8:10;SU5626;Own;YUZHNO;17;7
ARTEMICH;ODISSEI MOSKVIN;Male;17.07.1999;2 593 496 916;NULL;8030000000000000;Delayed;02.06.2017;13:05;SU4600;Operated;KHABAROVSK;17;7
R;SVIATOSLAV VOROBEV;Male;12.11.1984;4 034 492 111;TGGOPE;566000000000000;Transit;19.08.2017;17:25;SU6181;Own;SOCHI;32;7
G;DAVID SHULGIN;Male;12.05.1981;9 780 345 720;KTYEFY;None;Delayed;18.11.2017;19:50;SU1175;Own;MOSCOW;36;7
G;ANTONINA DUBROVINA;Female;24.12.1989;6 481 473 954;GFUCAU;None;Transit;01.01.2017;7:05;SU1431;Own;MOSCOW;27;7
EMILEVNA;SAMIRA SHESTAKOVA;Female;12.09.1970;2 557 143 873;NULL;None;Delayed;26.01.2017;13:35;SU1182;Own;VOLGOGRAD;46;7
T;SERGEI SHISHKIN;Male;25.04.1977;5 628 378 555;YCJITH;None;Registered;07.12.2017;12:00;SU6282;Own;MOSCOW;40;7
T;SERGEI SHISHKIN;Male;25.04.1977;5 628 378 555;NULL;3170000000000000;Transit;03.04.2017;21:00;SU1216;Own;SAMARA;39;7
TIKHONOVICH;SERGEI SHISHKIN;Male;25.04.1977;5 628 378 555;NULL;None;Registered;19.05.2017;13:25;SU1212;Own;SAMARA;40;7
I;EVGENIIA KARTASHOVA;Female;03.02.1989;5 543 619 610;EJDSDZ;6850000000000000;NULL;17.01.2017;9:55;SU1479;Own;MOSCOW;27;7
ILDAROVNA;EVGENIIA KARTASHOVA;Female;03.02.1989;5 543 619 610;XGCQLM;None;Registered;15.03.2017;5:55;SU1270;Own;KAZAN;28;7
ILDAROVNA;EVGENIIA KARTASHOVA;Female;03.02.1989;5 543 619 610;NULL;7180000000000000;Delayed;27.04.2017;14:35;SU1248;Own;ORENBURG;28;7
I;EVGENIIA KARTASHOVA;Female;03.02.1989;5 543 619 610;IPCROW;39800000000000;Registered;01.03.2017;0:10;SU1166;Own;ROSTOV;28;7
I;EVGENIIA KARTASHOVA;Female;03.02.1989;5 543 619 610;NULL;None;Transit;16.02.2017;21:35;SU1487;Own;MOSCOW;28;7
ILDAROVNA;EVGENIIA KARTASHOVA;Female;03.02.1989;5 543 619 610;NULL;6670000000000000;Delayed;11.05.2017;12:20;SU1361;Own;MOSCOW;28;7
ILDAROVNA;EVGENIIA KARTASHOVA;Female;03.02.1989;5 543 619 610;NULL;None;Registered;02.03.2017;5:00;SU1167;Own;MOSCOW;28;7
S;STEPAN KORNEV;Male;29.06.1970;8 274 420 896;XPCLJG;None;Delayed;01.09.2017;10:45;SU1391;Own;MOSCOW;47;7
S;STEPAN KORNEV;Male;29.06.1970;8 274 420 896;GFOCEP;None;Delayed;26.01.2017;21:05;SU1355;Own;MOSCOW;46;7
S;STEPAN KORNEV;Male;29.06.1970;8 274 420 896;NULL;1380000000000000;Delayed;20.05.2017;18:05;SU1213;Own;MOSCOW;46;7
SAVELEVICH;STEPAN KORNEV;Male;29.06.1970;8 274 420 896;NULL;None;Transit;29.03.2017;16:40;SU1214;Own;SAMARA;46;7
I;MAIIA PANKOVA;Female;16.02.1993;4 975 630 671;TWVDVR;148000000000000;Transit;09.03.2017;16:20;SU1463;Own;MOSCOW;24;7
IGOREVNA;MAIIA PANKOVA;Female;16.02.1993;4 975 630 671;NULL;1410000000000000;Registered;20.04.2017;6:35;SU1444;Own;IRKUTSK;24;7
I;MAIIA PANKOVA;Female;16.02.1993;4 975 630 671;NULL;9760000000000000;Transit;05.05.2017;0:20;SU1536;Own;TOMSK;24;7
IGOREVNA;MAIIA PANKOVA;Female;16.02.1993;4 975 630 671;UCLXUS;None;NULL;19.05.2017;10:40;SU1537;Own;MOSCOW;24;7
IGOREVNA;MAIIA PANKOVA;Female;16.02.1993;4 975 630 671;NULL;None;Transit;13.02.2017;19:25;SU5642;Own;NOVOSIBIRSK;23;7
IGOREVNA;MAIIA PANKOVA;Female;16.02.1993;4 975 630 671;NLHDZF;None;Registered;25.04.2017;19:40;SU1445;Own;MOSCOW;24;7
IGOREVNA;MAIIA PANKOVA;Female;16.02.1993;4 975 630 671;NULL;6170000000000000;Registered;10.01.2017;13:05;SU4600;Operated;KHABAROVSK;23;7
TIKHONOVICH;SERGEI SHISHKIN;Male;25.04.1977;5 628 378 555;NULL;8870000000000000;Registered;08.04.2017;3:55;SU1207;Own;MOSCOW;39;7
T;SERGEI SHISHKIN;Male;25.04.1977;5 628 378 555;NULL;3650000000000000;Registered;27.11.2017;19:45;SU1702;Own;VLADIVOSTOK;40;7
T;SERGEI SHISHKIN;Male;25.04.1977;5 628 378 555;MMUYAN;None;Transit;12.12.2017;0:30;SU1508;Own;TYUMEN;40;7
V;SAVELII ORLOV;Male;20.08.1995;8 430 014 256;NMFTCO;None;NULL;25.02.2017;17:20;SU1521;Own;MOSCOW;21;7
VIKTOROVICH;SAVELII ORLOV;Male;20.08.1995;8 430 014 256;NULL;None;Registered;10.10.2017;0:05;SU1306;Own;NOVOSIBIRSK;22;7
R;ALENA MUKHINA;Female;23.06.1987;7 699 655 838;FNNKFO;None;NULL;29.09.2017;7:45;SU1390;Own;SYKTYVKAR;30;7
ROMANOVNA;ALENA MUKHINA;Female;23.06.1987;7 699 655 838;FQALSY;None;NULL;07.04.2017;11:30;SU6288;Own;MOSCOW;29;7
ROMANOVNA;ALENA MUKHINA;Female;23.06.1987;7 699 655 838;EMANPO;None;NULL;26.01.2017;14:00;SU5628;Own;YUZHNO;29;7
ROMANOVNA;ALENA MUKHINA;Female;23.06.1987;7 699 655 838;NULL;None;Transit;14.08.2017;12:35;SU1124;Own;SOCHI;30;7
ROMANOVNA;ALENA MUKHINA;Female;23.06.1987;7 699 655 838;XCATMW;2960000000000000;Delayed;25.09.2017;7:15;SU6172;Own;MOSCOW;30;7
R;ALENA MUKHINA;Female;23.06.1987;7 699 655 838;NULL;None;Delayed;23.08.2017;15:40;SU1121;Own;MOSCOW;30;7
ROMANOVNA;ALENA MUKHINA;Female;23.06.1987;7 699 655 838;VYUXDD;None;Registered;29.03.2017;8:05;SU5621;Own;KHABAROVSK;29;7
SAVELEVICH;STEPAN KORNEV;Male;29.06.1970;8 274 420 896;NULL;5320000000000000;Registered;24.07.2017;22:00;SU1396;Own;SYKTYVKAR;47;7
V;SAVELII ORLOV;Male;20.08.1995;8 430 014 256;XIYIGA;7560000000000000;NULL;06.02.2017;22:05;SU1393;Own;MOSCOW;21;7
T;SERGEI SHISHKIN;Male;25.04.1977;5 628 378 555;NULL;None;NULL;06.01.2017;14:10;SU1135;Own;MOSCOW;39;7
PLATONOVICH;ILDAR PIROGOV;Male;12.01.1980;1 301 580 117;NULL;None;NULL;28.08.2017;21:05;SU1355;Own;MOSCOW;37;7
PLATONOVICH;ILDAR PIROGOV;Male;12.01.1980;1 301 580 117;QUJYKP;None;Delayed;22.07.2017;17:30;SU5629;Own;KHABAROVSK;37;7
P;ILDAR PIROGOV;Male;12.01.1980;1 301 580 117;MXTVFK;None;Transit;03.08.2017;9:00;SU4599;Operated;NOGLIKI;37;7
PLATONOVICH;ILDAR PIROGOV;Male;12.01.1980;1 301 580 117;JFZQDH;None;Registered;26.08.2017;8:00;SU1350;Own;VORONEZH;37;7
P;ILDAR PIROGOV;Male;12.01.1980;1 301 580 117;YSJWFN;None;Delayed;04.03.2017;14:20;SU4605;Operated;OKHA;37;7
PLATONOVICH;ILDAR PIROGOV;Male;12.01.1980;1 301 580 117;WLOWDD;None;Registered;30.12.2017;12:25;SU1437;Own;MOSCOW;37;7
PLATONOVICH;ILDAR PIROGOV;Male;12.01.1980;1 301 580 117;NULL;8730000000000000;NULL;19.11.2017;0:40;SU1408;Own;YEKATERINBURG;37;7
S;STEPAN KORNEV;Male;29.06.1970;8 274 420 896;GDUPCY;8070000000000000;Transit;16.07.2017;19:25;SU1769;Own;MOSCOW;47;7
S;STEPAN KORNEV;Male;29.06.1970;8 274 420 896;NULL;1190000000000000;NULL;13.06.2017;20:15;SU1394;Own;PERM;46;7
EMILEVNA;SAMIRA SHESTAKOVA;Female;12.09.1970;2 557 143 873;NULL;None;NULL;25.05.2017;12:20;SU1191;Own;MOSCOW;46;7
E;SAMIRA SHESTAKOVA;Female;12.09.1970;2 557 143 873;GLZACT;8880000000000000;Delayed;07.01.2017;9:55;SU1479;Own;MOSCOW;46;7
VIKTOROVICH;SAVELII ORLOV;Male;20.08.1995;8 430 014 256;NULL;None;Delayed;20.02.2017;1:30;SU1522;Own;NOVYJ URENGOJ;21;7
E;SAMIRA SHESTAKOVA;Female;12.09.1970;2 557 143 873;TCJVFD;1710000000000000;Transit;07.05.2017;7:15;SU1276;Own;KAZAN;46;7
AMIROVNA;ARIANA KULIKOVA;Female;24.07.1988;7 891 325 901;MAXMFI;None;Transit;10.01.2017;13:05;SU4600;Operated;KHABAROVSK;28;7
I;SEMEN VERESHCHAGIN;Male;02.03.1980;4 192 672 279;NULL;6970000000000000;Delayed;19.03.2017;13:05;SU4600;Operated;KHABAROVSK;37;7
I;SEMEN VERESHCHAGIN;Male;02.03.1980;4 192 672 279;NULL;8640000000000000;Transit;27.07.2017;8:10;SU5626;Own;YUZHNO;37;7
IVANOVICH;SEMEN VERESHCHAGIN;Male;02.03.1980;4 192 672 279;NULL;None;Transit;13.08.2017;8:05;SU5621;Own;KHABAROVSK;37;7
IVANOVICH;SEMEN VERESHCHAGIN;Male;02.03.1980;4 192 672 279;NULL;None;Delayed;14.07.2017;13:05;SU4600;Operated;KHABAROVSK;37;7
I;SEMEN VERESHCHAGIN;Male;02.03.1980;4 192 672 279;NULL;3700000000000000;Transit;01.05.2017;9:00;SU4599;Operated;NOGLIKI;37;7
I;SEMEN VERESHCHAGIN;Male;02.03.1980;4 192 672 279;HWIZWM;6820000000000000;Registered;21.04.2017;8:40;SU5625;Own;KHABAROVSK;37;7
IVANOVICH;SEMEN VERESHCHAGIN;Male;02.03.1980;4 192 672 279;NULL;330000000000000;Transit;21.08.2017;9:50;SU5620;Own;YUZHNO;37;7
AMIROVNA;ARIANA KULIKOVA;Female;24.07.1988;7 891 325 901;NULL;7730000000000000;NULL;23.06.2017;11:10;SU1483;Own;MOSCOW;28;7
A;ARIANA KULIKOVA;Female;24.07.1988;7 891 325 901;NULL;None;Registered;20.02.2017;9:55;SU1443;Own;MOSCOW;28;7
A;ARIANA KULIKOVA;Female;24.07.1988;7 891 325 901;OMBQIQ;None;Registered;14.06.2017;20:30;SU5640;Own;KRASNOYARSK;28;7
GORDEEVNA;ANTONINA DUBROVINA;Female;24.12.1989;6 481 473 954;NULL;None;Transit;25.07.2017;7:15;SU6172;Own;MOSCOW;27;7
AMIROVNA;ARIANA KULIKOVA;Female;24.07.1988;7 891 325 901;NULL;None;Transit;27.04.2017;22:55;SU5643;Own;KHABAROVSK;28;7
AMIROVNA;ARIANA KULIKOVA;Female;24.07.1988;7 891 325 901;PLVQEI;None;NULL;05.02.2017;21:40;SU5652;Own;IRKUTSK;28;7
AMIROVNA;ARIANA KULIKOVA;Female;24.07.1988;7 891 325 901;FRVQJE;6310000000000000;Delayed;25.04.2017;20:05;SU1548;Own;NOVOSIBIRSK;28;7
DAMIROVNA;TATIANA MALININA;Female;05.02.1984;8 148 902 534;NULL;9380000000000000;Transit;04.03.2017;5:35;SU1763;Own;MOSCOW;33;7
D;TATIANA MALININA;Female;05.02.1984;8 148 902 534;KNJMOM;492000000000000;Registered;05.04.2017;9:00;SU1332;Own;ARKHANGELSK;33;7
D;TATIANA MALININA;Female;05.02.1984;8 148 902 534;SKQXZC;2700000000000000;NULL;20.03.2017;0:10;SU1166;Own;ROSTOV;33;7
DAMIROVNA;TATIANA MALININA;Female;05.02.1984;8 148 902 534;NULL;None;Registered;01.02.2017;9:40;SU1520;Own;NOVYJ URENGOJ;32;7
G;ANTONINA DUBROVINA;Female;24.12.1989;6 481 473 954;RRZTXJ;9830000000000000;Registered;24.06.2017;13:10;SU1156;Own;ROSTOV;27;7
G;ANTONINA DUBROVINA;Female;24.12.1989;6 481 473 954;NULL;5890000000000000;NULL;22.07.2017;0:50;SU6169;Own;ORENBURG;27;7
SAVVOVNA;ELVIRA LOBANOVA;Female;24.07.1995;2 702 667 794;SUQZXS;None;NULL;20.02.2017;13:50;SU4606;Operated;OKHA;21;7
S;ELVIRA LOBANOVA;Female;24.07.1995;2 702 667 794;NULL;7960000000000000;Delayed;20.03.2017;8:05;SU5621;Own;KHABAROVSK;21;7
S;ELVIRA LOBANOVA;Female;24.07.1995;2 702 667 794;UAECLV;None;Registered;29.03.2017;20:20;SU5624;Own;YUZHNO;21;7
ALBERTOVICH;MARSEL SHESTAKOV;Male;20.06.1973;6 618 288 723;NULL;569000000000000;Transit;13.04.2017;13:05;SU4600;Operated;KHABAROVSK;43;7
E;SAMIRA SHESTAKOVA;Female;12.09.1970;2 557 143 873;NULL;None;NULL;13.09.2017;3:30;SU1511;Own;MOSCOW;47;7
EMILEVNA;SAMIRA SHESTAKOVA;Female;12.09.1970;2 557 143 873;GPPDUF;None;Transit;16.06.2017;11:15;SU1273;Own;MOSCOW;46;7
E;SAMIRA SHESTAKOVA;Female;12.09.1970;2 557 143 873;NULL;3370000000000000;Transit;19.04.2017;18:20;SU1183;Own;MOSCOW;46;7
MARSELEVNA;ELENA KARPOVA;Female;26.01.1998;8 448 319 871;NULL;None;NULL;08.03.2017;6:55;SU1451;Own;MOSCOW;19;7
MARSELEVNA;ELENA KARPOVA;Female;26.01.1998;8 448 319 871;JOKFHR;6780000000000000;Registered;30.01.2017;3:10;SU1181;Own;MOSCOW;19;7
MARSELEVNA;ELENA KARPOVA;Female;26.01.1998;8 448 319 871;NULL;4180000000000000;Registered;13.01.2017;1:50;SU1184;Own;VOLGOGRAD;18;7
ALBERTOVICH;MARSEL SHESTAKOV;Male;20.06.1973;6 618 288 723;NULL;None;Registered;10.02.2017;14:20;SU4605;Operated;OKHA;43;7
A;MARSEL SHESTAKOV;Male;20.06.1973;6 618 288 723;NULL;None;Transit;04.02.2017;15:50;SU5613;Own;KHABAROVSK;43;7
A;MARSEL SHESTAKOV;Male;20.06.1973;6 618 288 723;NYNOZY;None;Registered;19.05.2017;10:15;SU1307;Own;MOSCOW;43;7
A;MARSEL SHESTAKOV;Male;20.06.1973;6 618 288 723;HKXIFL;None;Delayed;16.05.2017;19:25;SU5642;Own;NOVOSIBIRSK;43;7
SAVVOVNA;ELVIRA LOBANOVA;Female;24.07.1995;2 702 667 794;NULL;None;Delayed;03.05.2017;19:25;SU5623;Own;KHABAROVSK;21;7
MARSELEVNA;ELENA KARPOVA;Female;26.01.1998;8 448 319 871;NULL;None;Delayed;05.03.2017;10:25;SU1456;Own;KEMEROVO;19;7
M;ELENA KARPOVA;Female;26.01.1998;8 448 319 871;NULL;None;Registered;15.04.2017;6:40;SU1383;Own;MOSCOW;19;7
MARSELEVNA;ELENA KARPOVA;Female;26.01.1998;8 448 319 871;PLUGFP;3780000000000000;Delayed;31.03.2017;0:50;SU1382;Own;KHANTY;19;7
M;ELENA KARPOVA;Female;26.01.1998;8 448 319 871;DUNGEA;3780000000000000;NULL;04.01.2017;16:40;SU1465;Own;MOSCOW;18;7
ALBERTOVICH;MARSEL SHESTAKOV;Male;20.06.1973;6 618 288 723;WHBUVX;5300000000000000;Registered;08.03.2017;12:10;SU4606;Operated;KHABAROVSK;43;7
ALBERTOVICH;MARSEL SHESTAKOV;Male;20.06.1973;6 618 288 723;NULL;None;Delayed;22.03.2017;9:00;SU4599;Operated;NOGLIKI;43;7
SAVVOVNA;ELVIRA LOBANOVA;Female;24.07.1995;2 702 667 794;VNRHFB;5720000000000000;NULL;24.06.2017;8:10;SU5626;Own;YUZHNO;21;7
SAVVOVNA;ELVIRA LOBANOVA;Female;24.07.1995;2 702 667 794;KLWNBW;6770000000000000;Registered;14.02.2017;17:40;SU6287;Own;KHABAROVSK;21;7
S;ELVIRA LOBANOVA;Female;24.07.1995;2 702 667 794;NULL;None;NULL;01.01.2017;7:05;SU1431;Own;MOSCOW;21;7
V;SAVELII ORLOV;Male;20.08.1995;8 430 014 256;ICSTDD;4690000000000000;Registered;20.03.2017;6:35;SU1444;Own;IRKUTSK;21;7
V;SAVELII ORLOV;Male;20.08.1995;8 430 014 256;NULL;8340000000000000;Delayed;13.06.2017;13:00;SU1333;Own;MOSCOW;21;7
GORDEEVICH;DAVID SHULGIN;Male;12.05.1981;9 780 345 720;NULL;None;Transit;26.01.2017;11:30;SU6288;Own;MOSCOW;35;7
I;ARIANA PONOMAREVA;Female;27.01.1986;1 365 265 666;NULL;8950000000000000;Registered;01.08.2017;21:00;SU1216;Own;SAMARA;31;7
A;SAMIR MAKSIMOV;Male;07.11.2000;9 815 157 466;NULL;None;NULL;04.06.2017;17:20;SU1521;Own;NOVYJ URENGOJ;16;7
GORDEEVNA;TAMARA KHROMOVA;Female;25.11.1990;4 256 861 619;NULL;None;Transit;16.01.2017;7:05;SU1431;Own;MOSCOW;26;7
G;TAMARA KHROMOVA;Female;25.11.1990;4 256 861 619;NULL;None;Delayed;10.09.2017;13:00;SU1333;Own;MOSCOW;26;7
GORDEEVNA;TAMARA KHROMOVA;Female;25.11.1990;4 256 861 619;NULL;4300000000000000;Registered;29.03.2017;21:35;SU1368;Own;STAVROPOL;26;7
G;TAMARA KHROMOVA;Female;25.11.1990;4 256 861 619;NULL;None;Transit;24.03.2017;6:55;SU1451;Own;MOSCOW;26;7
G;TAMARA KHROMOVA;Female;25.11.1990;4 256 861 619;NULL;6590000000000000;NULL;26.01.2017;20:20;SU1450;Own;KEMEROVO;26;7
GORDEEVNA;TAMARA KHROMOVA;Female;25.11.1990;4 256 861 619;NULL;None;Registered;04.04.2017;6:05;SU1369;Own;MOSCOW;26;7
GORDEEVNA;TAMARA KHROMOVA;Female;25.11.1990;4 256 861 619;NULL;1620000000000000;Registered;06.07.2017;22:00;SU1130;Own;SOCHI;26;7
T;IURII TEREKHOV;Male;27.08.1986;9 788 110 722;VKEBEI;None;Delayed;07.02.2017;10:20;SU4601;Operated;KOMSOMOLSK;30;7
TIMUROVICH;IURII TEREKHOV;Male;27.08.1986;9 788 110 722;CSEHZY;None;NULL;21.07.2017;6:05;SU1356;Own;SARATOV;30;7
TIMUROVICH;IURII TEREKHOV;Male;27.08.1986;9 788 110 722;MJGZMB;None;Registered;25.08.2017;9:00;SU1332;Own;ARKHANGELSK;30;7
TIMUROVICH;IURII TEREKHOV;Male;27.08.1986;9 788 110 722;KIRZHB;1370000000000000;NULL;30.01.2017;13:10;SU4602;Operated;VLADIVOSTOK;30;7
T;IURII TEREKHOV;Male;27.08.1986;9 788 110 722;NULL;None;Registered;27.07.2017;20:35;SU1363;Own;MOSCOW;30;7
TIMUROVICH;IURII TEREKHOV;Male;27.08.1986;9 788 110 722;NULL;4380000000000000;Registered;03.12.2017;21:00;SU1216;Own;SAMARA;31;7
T;IURII TEREKHOV;Male;27.08.1986;9 788 110 722;NULL;None;NULL;06.03.2017;13:10;SU4602;Operated;VLADIVOSTOK;30;7
IGOREVNA;ARIANA PONOMAREVA;Female;27.01.1986;1 365 265 666;NULL;210000000000000;NULL;16.03.2017;13:00;SU1333;Own;MOSCOW;31;7
I;ARIANA PONOMAREVA;Female;27.01.1986;1 365 265 666;FTFBAM;None;Delayed;04.05.2017;14:55;SU1534;Own;CHELYABINSK;31;7
IGOREVNA;ARIANA PONOMAREVA;Female;27.01.1986;1 365 265 666;NULL;None;Registered;24.03.2017;20:55;SU1056;Own;MAKHACHKALA;31;7
IGOREVNA;ARIANA PONOMAREVA;Female;27.01.1986;1 365 265 666;UJFVJN;None;Registered;01.04.2017;8:25;SU1052;Own;MOSCOW;31;7
AMIROVICH;DENIS ORLOV;Male;16.04.1972;9 454 237 376;NULL;9240000000000000;NULL;12.08.2017;8:00;SU5600;Own;KHABAROVSK;45;7
A;DENIS ORLOV;Male;16.04.1972;9 454 237 376;NULL;None;Transit;18.04.2017;22:55;SU5643;Own;KHABAROVSK;45;7
A;SAMIR MAKSIMOV;Male;07.11.2000;9 815 157 466;CAKDHX;8470000000000000;Delayed;01.05.2017;12:35;SU1371;Own;MOSCOW;16;7
ARTUROVICH;SAMIR MAKSIMOV;Male;07.11.2000;9 815 157 466;RWASQS;6610000000000000;Transit;26.05.2017;2:50;SU1251;Own;MOSCOW;16;7
ARTUROVICH;SAMIR MAKSIMOV;Male;07.11.2000;9 815 157 466;NULL;None;Registered;05.06.2017;17:20;SU1521;Own;MOSCOW;16;7
G;DAVID SHULGIN;Male;12.05.1981;9 780 345 720;GUDSWI;9910000000000000;Delayed;11.11.2017;14:20;SU1174;Own;ASTRAKHAN;36;7
GORDEEVICH;DAVID SHULGIN;Male;12.05.1981;9 780 345 720;YSAQGI;3850000000000000;NULL;24.04.2017;12:45;SU1003;Own;MOSCOW;35;7
G;DAVID SHULGIN;Male;12.05.1981;9 780 345 720;NULL;None;Delayed;12.06.2017;0:05;SU1306;Own;NOVOSIBIRSK;36;7
S;RINAT SHEVTSOV;Male;04.02.1990;5 980 824 755;NULL;None;Registered;18.03.2017;0:15;SU1206;Own;SAMARA;27;7
S;RINAT SHEVTSOV;Male;04.02.1990;5 980 824 755;KCJDFB;None;NULL;19.06.2017;16:00;SU1730;Own;PETROPAVLOVSK;27;7
S;RINAT SHEVTSOV;Male;04.02.1990;5 980 824 755;NULL;2390000000000000;NULL;14.09.2017;9:45;SU5617;Own;VLADIVOSTOK;27;7
S;RINAT SHEVTSOV;Male;04.02.1990;5 980 824 755;QWRDQH;2770000000000000;Transit;22.05.2017;17:00;SU1204;Own;PERM;27;7
SAVELEVICH;RINAT SHEVTSOV;Male;04.02.1990;5 980 824 755;NULL;None;Delayed;25.06.2017;16:45;SU5685;Own;KHABAROVSK;27;7
S;RINAT SHEVTSOV;Male;04.02.1990;5 980 824 755;NULL;None;Registered;08.06.2017;6:25;SU1219;Own;MOSCOW;27;7
S;RINAT SHEVTSOV;Male;04.02.1990;5 980 824 755;NULL;None;Registered;19.08.2017;12:10;SU4606;Operated;KHABAROVSK;27;7
NIKOLAEVNA;ANGELINA GAVRILOVA;Female;08.03.1977;7 355 083 011;PSMZPP;None;Registered;06.04.2017;0:50;SU6169;Own;ORENBURG;40;7
ARTUROVICH;SAMIR MAKSIMOV;Male;07.11.2000;9 815 157 466;RXBNTA;1520000000000000;Delayed;21.04.2017;13:20;SU1491;Own;MOSCOW;16;7
N;ANGELINA GAVRILOVA;Female;08.03.1977;7 355 083 011;NULL;None;NULL;08.07.2017;21:40;SU5652;Own;IRKUTSK;40;7
N;ANGELINA GAVRILOVA;Female;08.03.1977;7 355 083 011;TMLYPC;7780000000000000;NULL;02.01.2017;19:40;SU1059;Own;MOSCOW;39;7
NIKOLAEVNA;ANGELINA GAVRILOVA;Female;08.03.1977;7 355 083 011;NULL;None;Transit;21.07.2017;13:05;SU1563;Own;MOSCOW;40;7
NIKOLAEVNA;ANGELINA GAVRILOVA;Female;08.03.1977;7 355 083 011;NULL;7400000000000000;Registered;30.05.2017;17:40;SU6281;Own;VLADIVOSTOK;40;7
NIKOLAEVNA;ANGELINA GAVRILOVA;Female;08.03.1977;7 355 083 011;QZLNJV;None;Transit;10.04.2017;19:50;SU1249;Own;MOSCOW;40;7
IGOREVNA;ARIANA PONOMAREVA;Female;27.01.1986;1 365 265 666;NULL;None;Delayed;02.06.2017;22:45;SU1427;Own;MOSCOW;31;7
NIKOLAEVNA;ANGELINA GAVRILOVA;Female;08.03.1977;7 355 083 011;NULL;None;Registered;30.06.2017;16:35;SU5602;Own;KHABAROVSK;40;7
ARTUROVICH;SAMIR MAKSIMOV;Male;07.11.2000;9 815 157 466;NULL;4480000000000000;Delayed;10.04.2017;6:55;SU1490;Own;SALEKHARD;16;7
ARTUROVICH;SAMIR MAKSIMOV;Male;07.11.2000;9 815 157 466;NULL;None;NULL;14.05.2017;18:00;SU1253;Own;NIZHNEKAMSK;16;7
MIROSLAVOVICH;SERGEI GALKIN;Male;22.08.1983;4 335 690 124;HXWUFF;None;NULL;14.11.2017;12:25;SU1437;Own;MOSCOW;34;7
MIROSLAVOVICH;SERGEI GALKIN;Male;22.08.1983;4 335 690 124;HJQYNG;None;Delayed;10.10.2017;8:25;SU1412;Own;YEKATERINBURG;34;7
V;SAVELII ORLOV;Male;20.08.1995;8 430 014 256;PEEGMM;9150000000000000;Transit;27.02.2017;17:00;SU1204;Own;PERM;21;7
M;SERGEI GALKIN;Male;22.08.1983;4 335 690 124;GKMBVE;9670000000000000;Registered;27.06.2017;5:55;SU1270;Own;KAZAN;33;7
TIMUROVICH;PLATON VOROBEV;Male;07.12.1978;2 409 296 025;NULL;None;NULL;26.03.2017;17:30;SU5629;Own;KHABAROVSK;38;7
TIMUROVICH;PLATON VOROBEV;Male;07.12.1978;2 409 296 025;NULL;None;Delayed;28.09.2017;11:10;SU5605;Own;VLADIVOSTOK;38;7
T;PLATON VOROBEV;Male;07.12.1978;2 409 296 025;NULL;1470000000000000;NULL;02.11.2017;12:30;SU5606;Own;YUZHNO;38;7
T;PLATON VOROBEV;Male;07.12.1978;2 409 296 025;NULL;None;NULL;25.09.2017;8:10;SU5626;Own;YUZHNO;38;7
T;PLATON VOROBEV;Male;07.12.1978;2 409 296 025;NULL;None;Transit;15.01.2017;9:45;SU5617;Own;VLADIVOSTOK;38;7
TIMUROVICH;PLATON VOROBEV;Male;07.12.1978;2 409 296 025;NULL;None;NULL;18.07.2017;7:00;SU5604;Own;YUZHNO;38;7
TIMUROVICH;PLATON VOROBEV;Male;07.12.1978;2 409 296 025;GBAIEM;None;Registered;05.09.2017;16:45;SU5685;Own;KHABAROVSK;38;7
VLADIMIROVNA;MILENA RAKOVA;Female;12.10.1986;341 821 149;XFHQVK;2040000000000000;Delayed;22.03.2017;20:35;SU1363;Own;MOSCOW;30;7
